"date","cms","ChlRFU","Doper","saltppt","TempC","Corr.NTU"
2010-12-04 08:00:00,26.21016,0.475,98.5,23.4125,23.16,1.675
2010-12-04 09:00:00,24.17112,0.45,98.15,23.6675,23.235,1.6
2010-12-04 10:00:00,22.10376,0.5,99.95,22.9575,23.205,1.75
2010-12-04 11:00:00,20.47536,0.4,100.15,20.705,23.0075,2.1
2010-12-04 12:00:00,18.82572,0.425,98.875,20.8475,23.0725,2.125
2010-12-04 13:00:00,17.28228,0.7,101.55,20.3525,23.025,1.875
2010-12-04 14:00:00,15.68928,0.975,103.4,21.16,23.2725,2
2010-12-04 15:00:00,14.45736,1.25,103.6,23.89,23.75,2.225
2010-12-04 16:00:00,13.45908,0.975,102.2,22.5775,23.6275,3.15
2010-12-04 17:00:00,12.51744,0.65,100.1,20.9075,23.4075,2.55
2010-12-04 18:00:00,11.73156,0.7,99.725,20.9425,23.29,2.125
2010-12-04 19:00:00,11.12268,0.95,102,25.3775,23.945,2.425
2010-12-04 20:00:00,10.45716,0.725,103.425,24.155,23.485,1.425
2010-12-04 21:00:00,9.74208,0.625,102.025,25.8125,24.02,1.2
2010-12-04 22:00:00,9.14736,0.75,100.75,24.795,23.5975,1.525
2010-12-04 23:00:00,8.65884,0.75,100.95,25.0675,23.625,1.4
2010-12-05 00:00:00,8.2482,0.875,101.275,24.1375,23.435,1.1
2010-12-05 01:00:00,7.80216,0.675,97.925,25.33,23.655,0.825
2010-12-05 02:00:00,9.51552,0.625,97.45,25.6275,23.7275,0.85
2010-12-05 03:00:00,11.70324,0.4,96.05,25.785,23.6875,0.95
2010-12-05 04:00:00,11.4342,0.375,92.775,26.525,23.8175,1.25
2010-12-05 05:00:00,11.15808,0.325,90.3,26.315,23.7025,1.4
2010-12-05 06:00:00,9.89784,0.325,90.15,26.4825,23.65,1.625
2010-12-05 07:00:00,8.00748,0.35,90.025,25.805,23.515,1.725
2010-12-05 08:00:00,7.02336,0.25,89.5,25.875,23.6775,1.675
2010-12-05 09:00:00,6.3012,0.25,90.35,27.6375,24.095,1.175
2010-12-05 10:00:00,5.96844,0.2,95,27.4575,23.9425,0.675
2010-12-05 11:00:00,5.68524,0.2,95.075,27.1625,24.1225,1.05
2010-12-05 12:00:00,5.56488,0.2,93.875,26.3525,24.4275,1.475
2010-12-05 13:00:00,5.4516,0.55,99.425,26.29,24.2725,0.65
2010-12-05 14:00:00,5.36664,0.975,101.35,27.0575,24.475,0.5
2010-12-05 15:00:00,5.32416,1.025,100.4,26.0125,24.6325,1.25
2010-12-05 16:00:00,5.22504,1,99.8,25.2975,24.53,1.4
2010-12-05 17:00:00,5.19672,0.575,98.6,24.2275,24.2875,1.375
2010-12-05 18:00:00,5.10468,0.55,94.45,24.5925,24.06,1.525
2010-12-05 19:00:00,5.03388,0.775,95.25,26.7125,24.32,1.125
2010-12-05 20:00:00,4.9914,0.725,98.4,28.2025,24.4775,0.85
2010-12-05 21:00:00,5.03388,0.6,91.45,28.8775,24.5375,0.8
2010-12-05 22:00:00,4.9206,0.55,87.2,31.0525,25.02,0.775
2010-12-05 23:00:00,4.83564,0.625,87.6,31.15,25.0475,0.675
2010-12-06 00:00:00,4.82856,0.55,89.325,28.76,24.295,0.85
2010-12-06 01:00:00,4.70112,0.45,89.125,27.99,23.96,0.975
2010-12-06 02:00:00,4.58784,0.35,87.325,27.245,23.715,1.45
2010-12-06 03:00:00,4.55244,0.4,88.025,27.4125,23.68,1.775
2010-12-06 04:00:00,4.48872,0.375,88.05,28.725,24.1,1.475
2010-12-06 05:00:00,4.87104,0.3,86.325,29.93,24.275,1.15
2010-12-06 06:00:00,4.99848,0.275,85.825,30.7375,24.4625,0.95
2010-12-06 07:00:00,4.72236,0.2,85.8,30.7075,24.4625,1.125
2010-12-06 08:00:00,4.43916,0.175,85.25,30.6275,24.6925,1.175
2010-12-06 09:00:00,4.26216,0.275,86.3,30.6875,24.7125,2.125
2010-12-06 10:00:00,4.1418,-0.025,89.875,27.54,23.745,0.9
2010-12-06 11:00:00,4.02852,0.2,90.425,28.6575,24.055,0.675
2010-12-06 12:00:00,3.9648,0.3,95.325,29.16,24.2425,0.5
2010-12-06 13:00:00,3.92232,0.35,98.75,29.1225,24.35,0.425
2010-12-06 14:00:00,3.87276,0.55,99.775,29.075,24.5625,0.475
2010-12-06 15:00:00,3.83028,0.975,99.8,28.23,24.645,0.275
2010-12-06 16:00:00,3.75948,1.475,102.425,27.5375,24.5525,0.3
2010-12-06 17:00:00,3.72408,1.35,102.775,27.6275,24.53,0.375
2010-12-06 18:00:00,3.67452,1.275,102.2,26.6375,24.1575,0.375
2010-12-06 19:00:00,3.61788,1.325,97.825,29.38,24.66,0.45
2010-12-06 20:00:00,3.5754,1.1,95.175,30.4525,24.8775,0.45
2010-12-06 21:00:00,3.53292,1.225,98.125,29.46,24.61,0.425
2010-12-06 22:00:00,3.49752,0.775,95.75,30.2425,24.6925,0.5
2010-12-06 23:00:00,3.44088,0.625,93.15,30.3825,24.615,0.45
2010-12-07 00:00:00,3.3984,0.5,93.875,30.4075,24.53,0.5
2010-12-07 01:00:00,3.34884,0.4,93.075,30.1175,24.4275,0.5
2010-12-07 02:00:00,3.32052,0.375,91.55,29.7975,24.3625,0.475
2010-12-07 03:00:00,3.27096,0.35,91.225,29.9925,24.3875,0.325
2010-12-07 04:00:00,3.2568,0.35,89.8,30.175,24.395,0.375
2010-12-07 05:00:00,3.21432,0.375,88.55,30.4225,24.4725,0.5
2010-12-07 06:00:00,3.16476,0.3,89.35,31.05,24.655,0.375
2010-12-07 07:00:00,3.14352,0.4,89.1,30.7525,24.585,0.375
2010-12-07 08:00:00,3.10104,0.2,90.35,31.0425,24.745,0.4
2010-12-07 09:00:00,3.0444,0.45,90.2,31.725,24.91,0.375
2010-12-07 10:00:00,3.03024,0.225,90.825,28.8675,24.2725,0.375
2010-12-07 11:00:00,2.98068,0.2,93.95,29.295,24.1225,0.425
2010-12-07 12:00:00,2.94528,0.375,98.075,29.4925,24.0575,0.4
2010-12-07 13:00:00,2.92404,0.4,98.725,29.9175,24.25,0.4
2010-12-07 14:00:00,2.89572,0.475,98.95,28.6525,24.495,0.425
2010-12-07 15:00:00,2.86032,0.975,99.6,27.965,24.4325,0.4
2010-12-07 16:00:00,2.84616,1.175,100.575,29.2625,24.6575,0.375
2010-12-07 17:00:00,2.81784,0.65,98.9,28.7575,24.6025,0.475
2010-12-07 18:00:00,2.80368,0.675,97.925,29.165,24.6325,0.375
2010-12-07 19:00:00,2.76828,0.55,96.85,31.085,24.9225,0.45
2010-12-07 20:00:00,2.7612,0.875,99.575,29.8875,24.6575,0.325
2010-12-07 21:00:00,2.71164,0.55,97.475,28.6575,24.295,0.375
2010-12-07 22:00:00,2.68332,0.65,96.725,30.7225,24.6925,0.4
2010-12-07 23:00:00,2.64084,0.425,95.2,31.6175,24.7375,0.375
2010-12-08 00:00:00,2.62668,0.45,95.125,30.8475,24.5475,0.35
2010-12-08 01:00:00,2.60544,0.525,94.925,30.8625,24.435,0.275
2010-12-08 02:00:00,2.5842,0.275,93.375,31.9475,24.725,0.275
2010-12-08 03:00:00,2.5488,0.225,93.975,31.2075,24.505,0.4
2010-12-08 04:00:00,2.54172,0.375,92.875,32.12,24.8175,0.275
2010-12-08 05:00:00,2.52048,0.4,91.575,32.3075,24.82,0.3
2010-12-08 06:00:00,2.49924,0.35,92.5,31.8125,24.505,0.225
2010-12-08 07:00:00,2.45676,0.5,89.975,32.745,24.875,0.4
2010-12-08 08:00:00,2.43552,0.4,89.9,32.2675,24.585,0.35
2010-12-08 09:00:00,2.42136,0.275,91.55,30.88,23.9825,0.325
2010-12-08 10:00:00,2.3718,0.4,93.075,30.795,24.4275,0.4
2010-12-08 11:00:00,2.35764,0.65,95.375,31.07,24.8375,0.275
2010-12-08 12:00:00,2.34348,0.975,98.825,31.78,25.0825,0.225
2010-12-08 13:00:00,2.32932,1.725,99.875,31.095,24.9675,0.225
2010-12-08 14:00:00,2.32224,1.175,100,31.135,24.7575,0.225
2010-12-08 15:00:00,2.30808,1,99.975,31.2325,24.8975,0.3
2010-12-08 16:00:00,2.301,0.8,99.125,30.0425,24.755,0.2
2010-12-08 17:00:00,2.29392,0.575,99.5,30.1375,24.6975,0.35
2010-12-08 18:00:00,2.27976,0.6,98.25,31.6975,24.8475,0.45
2010-12-08 19:00:00,2.27976,0.675,97.75,31.7425,24.73,0.4
2010-12-08 20:00:00,2.25852,0.675,97.275,31.625,24.6625,0.3
2010-12-08 21:00:00,2.21604,0.525,96.375,31.785,24.6725,0.325
2010-12-08 22:00:00,2.20896,0.525,95.375,32.0725,24.7675,0.4
2010-12-08 23:00:00,2.18772,0.625,95.05,32.7725,25.0525,0.425
2010-12-09 00:00:00,2.17356,0.425,93.675,32.965,25.0075,0.375
2010-12-09 01:00:00,2.14524,0.35,92.925,32.38,24.6175,0.325
2010-12-09 02:00:00,2.13108,0.35,95.125,32.2675,24.58,0.275
2010-12-09 03:00:00,2.124,0.35,94.4,32.335,24.6525,0.25
2010-12-09 04:00:00,2.11692,0.2,94.25,32.0275,24.5025,0.2
2010-12-09 05:00:00,2.0886,0.25,94.125,32.2825,24.49,0.175
2010-12-09 06:00:00,2.08152,0.175,93.95,32.455,24.51,0.225
2010-12-09 07:00:00,2.06736,0.175,94.375,32.1225,24.36,0.175
2010-12-09 08:00:00,2.03904,0.125,93.95,32.605,24.56,0.25
2010-12-09 09:00:00,2.03904,0.15,94.1,32.645,24.57,0.25
2010-12-09 10:00:00,2.0178,0.15,94.775,32.515,24.69,0.25
2010-12-09 11:00:00,2.00364,0.075,95.275,31.7425,24.945,0.25
2010-12-09 12:00:00,1.98948,0.15,94.825,32.4075,25.035,0.425
2010-12-09 13:00:00,1.9824,0.2,95.225,33.025,25.1975,0.3
2010-12-09 14:00:00,1.96116,0.275,97.075,33.2225,25.215,0.35
2010-12-09 15:00:00,1.95408,0.325,97.975,33.4175,25.1425,0.45
2010-12-09 16:00:00,1.95408,0.325,97.3,33.61,25.0475,0.425
2010-12-09 17:00:00,1.92576,0.225,96.2,33.565,24.96,0.325
2010-12-09 18:00:00,1.91868,0.2,95.75,33.6375,24.9125,0.1
2010-12-09 19:00:00,1.89036,0.15,94.275,33.5575,24.8275,0.075
2010-12-09 20:00:00,1.89744,0.15,92.1,33.365,24.75,0.175
2010-12-09 21:00:00,1.8762,0.125,92.525,33.355,24.7475,0.275
2010-12-09 22:00:00,1.84788,0.075,92.175,32.585,24.5875,0.3
2010-12-09 23:00:00,1.84788,0.025,92.05,32.4225,24.555,0.275
2010-12-10 00:00:00,1.8408,0.075,92.3,32.4575,24.5225,0.225
2010-12-10 01:00:00,1.83372,0.1,93.15,32.5575,24.6125,0.2
2010-12-10 02:00:00,1.8408,0.05,92.65,33.0625,24.6875,0.225
2010-12-10 03:00:00,1.81248,0.125,92.275,32.8925,24.69,0.225
2010-12-10 04:00:00,1.8054,0.025,90.3,33.015,24.6325,0.3
2010-12-10 05:00:00,1.78416,0.025,90.1,32.705,24.505,0.3
2010-12-10 06:00:00,1.77708,0.05,91.2,32.47,24.3975,0.325
2010-12-10 07:00:00,1.75584,-0.075,91.175,32.375,24.3625,0.25
2010-12-10 08:00:00,1.74876,-0.075,93.175,32.3825,24.15,0.325
2010-12-10 09:00:00,1.72752,0.025,93.15,31.07,24.1575,0.275
2010-12-10 10:00:00,1.72752,0.025,92.9,30.71,24.075,0.3
2010-12-10 11:00:00,1.70628,0.05,93.55,32.085,24.21,0.2
2010-12-10 12:00:00,1.6992,-0.1,93.65,30.415,23.995,0.25
2010-12-10 13:00:00,1.67088,0.15,93.25,32.115,24.1875,0.35
2010-12-10 14:00:00,1.72752,0.125,94.375,32.5975,24.2775,0.3
2010-12-10 15:00:00,1.8408,0.1,95.75,30.69,23.97,0.425
2010-12-10 16:00:00,2.20188,0.175,95.6,30.6775,24.0375,0.4
2010-12-10 17:00:00,2.301,0.075,95.625,29.83,23.9325,0.325
2010-12-10 18:00:00,2.07444,0.1,94.9,30.8825,24.1225,0.425
2010-12-10 19:00:00,1.93992,0.175,93.75,31.7075,24.2675,0.4
2010-12-10 20:00:00,1.86204,0.25,93.1,32.43,24.385,0.375
2010-12-10 21:00:00,1.82664,0.15,93.65,31.105,24.12,0.325
2010-12-10 22:00:00,1.77708,0,94,28.8725,23.47,0.25
2010-12-10 23:00:00,1.74168,0.05,93.1,31.145,24.01,0.225
2010-12-11 00:00:00,1.72752,0.075,92.725,30.915,24.1725,0.25
2010-12-11 01:00:00,1.72044,0.075,92.65,31.9575,24.2325,0.35
2010-12-11 02:00:00,1.6992,0.1,93.375,31.1875,23.915,0.325
2010-12-11 03:00:00,1.6638,0.05,93,30.64,23.675,0.4
2010-12-11 04:00:00,1.63548,0.075,92.75,29.6075,23.7,0.4
2010-12-11 05:00:00,1.6284,0.05,92.75,29.9175,23.785,0.35
2010-12-11 06:00:00,1.61424,0.1,93.25,31.51,24,0.2
2010-12-11 07:00:00,1.60716,0.15,91.5,31.48,23.8325,0.175
2010-12-11 08:00:00,1.593,0.1,90.975,32.3075,24.0925,0.075
2010-12-11 09:00:00,1.57176,-0.05,90.825,32.2,24.0675,0.125
2010-12-11 10:00:00,1.56468,0,88.275,32.1875,24.115,0.25
2010-12-11 11:00:00,1.54344,-0.025,90.85,31.3575,23.9425,0.375
2010-12-11 12:00:00,1.52928,-0.025,92.975,29.7125,23.76,0.5
2010-12-11 13:00:00,1.52928,0.1,94.75,29.27,23.7725,0.375
2010-12-11 14:00:00,1.52928,0.15,94.45,29.2575,23.94,0.3
2010-12-11 15:00:00,1.52928,0.3,95.175,28.82,23.9825,0.25
2010-12-11 16:00:00,1.52928,0.375,96,29.8075,23.9375,0.25
2010-12-11 17:00:00,1.5222,0.175,95.35,30.4125,23.8875,0.325
2010-12-11 18:00:00,1.51512,0.25,95,30.3325,23.8575,0.3
2010-12-11 19:00:00,1.4868,0.25,96,28.8275,23.69,0.225
2010-12-11 20:00:00,1.47264,0.35,94.575,31.645,24.21,0.225
2010-12-11 21:00:00,1.47264,0.225,94.825,30.01,23.8075,0.25
2010-12-11 22:00:00,1.47264,0.175,94.3,29.24,23.63,0.2
2010-12-11 23:00:00,1.46556,0.2,94.35,29.0325,23.6,0.25
2010-12-12 00:00:00,1.43724,0.2,93.875,29.145,23.6025,0.45
2010-12-12 01:00:00,1.43724,0.175,92.15,30.8675,24.115,0.325
2010-12-12 02:00:00,1.416,0.075,92.125,31.005,24.155,0.4
2010-12-12 03:00:00,1.416,0.025,90.65,30.855,24.1325,0.3
2010-12-12 04:00:00,1.416,0.1,90.125,31.355,24.29,0.275
2010-12-12 05:00:00,1.40184,0.1,90.725,31.52,24.2725,0.35
2010-12-12 06:00:00,1.39476,0.125,90.325,30.5275,23.975,0.325
2010-12-12 07:00:00,1.38768,0.125,88.9,30.57,23.9275,0.25
2010-12-12 08:00:00,1.38768,-0.025,86.8,31.6525,24.235,0.225
2010-12-12 09:00:00,1.36644,0.1,88.7,31.6775,24.365,0.2
2010-12-12 10:00:00,1.3452,0.025,92.6,31.2725,24.395,0.225
2010-12-12 11:00:00,1.35936,-0.05,91.125,31.195,24.155,0.2
2010-12-12 12:00:00,1.3452,0.025,92.85,30.515,24.34,0.225
2010-12-12 13:00:00,1.33104,0.275,96.5,28.4625,24.8075,0.425
2010-12-12 14:00:00,1.33104,0.725,96.875,28.605,24.78,0.425
2010-12-12 15:00:00,1.33812,0.6,98.175,28.5075,24.905,0.325
2010-12-12 16:00:00,1.40184,0.575,98.675,28.6225,24.845,0.375
2010-12-12 17:00:00,1.44432,0.45,99.25,28.465,24.9375,0.325
2010-12-12 18:00:00,1.45848,0.475,99.525,28.02,24.78,0.45
2010-12-12 19:00:00,1.416,0.6,98.5,28.6375,24.5975,0.35
2010-12-12 20:00:00,1.36644,0.3,96.7,29.5725,24.5425,0.225
2010-12-12 21:00:00,1.3452,0.35,95.65,30.03,24.435,0.225
2010-12-12 22:00:00,1.33104,0.325,94.425,31.1225,24.565,0.2
2010-12-12 23:00:00,1.33104,0.55,95.325,30.135,24.4375,0.15
2010-12-13 00:00:00,1.31688,0.5,95.375,29.8175,24.305,0.15
2010-12-13 01:00:00,1.3098,0.45,94.7,30.1875,24.38,0.175
2010-12-13 02:00:00,1.30272,0.35,94.35,29.645,24.2675,0.2
2010-12-13 03:00:00,1.29564,0.325,93.525,29.8075,24.3175,0.225
2010-12-13 04:00:00,1.29564,0.2,92.825,31.255,24.5225,0.175
2010-12-13 05:00:00,1.29564,0.2,93.675,30.795,24.37,0.2
2010-12-13 06:00:00,1.28856,0.35,93.45,32.13,24.7025,0.1
2010-12-13 07:00:00,1.28148,0.45,93.375,31.8625,24.7275,0
2010-12-13 08:00:00,1.26024,0.425,94,31.42,24.66,0
2010-12-13 09:00:00,1.24608,0.25,95.025,30.93,24.5525,0.05
2010-12-13 10:00:00,1.25316,0.275,96.1,31.6075,24.985,0.175
2010-12-13 11:00:00,1.24608,0.225,97.975,32.14,25.305,0.225
2010-12-13 12:00:00,1.26024,0.225,97.85,32.35,25.4275,0.175
2010-12-13 13:00:00,1.58592,0.15,97.35,32.9575,25.45,0.2
2010-12-13 14:00:00,1.6992,0.1,97.85,32.7925,25.4225,0.125
2010-12-13 15:00:00,1.68504,0.375,98.925,32.82,25.4925,0.125
2010-12-13 16:00:00,1.64964,0.475,99.2,32.81,25.4875,0.15
2010-12-13 17:00:00,1.5576,0.3,98.75,32.6975,25.4225,0.175
2010-12-13 18:00:00,1.43016,0.325,98.4,32.2325,25.2425,0.1
2010-12-13 19:00:00,1.32396,0.3,98.75,32,25.3275,0.1
2010-12-13 20:00:00,1.26024,0.525,102.175,32.59,25.58,0.05
2010-12-13 21:00:00,1.22484,0.55,100.725,32.855,25.555,0.05
2010-12-13 22:00:00,1.18944,0.525,98.825,32.8575,25.4075,0.125
2010-12-13 23:00:00,1.18944,0.35,97.05,32.5775,25.1825,0.1
2010-12-14 00:00:00,1.16112,0.4,96.1,32.3725,25.045,0.1
2010-12-14 01:00:00,1.16112,0.35,95.35,32.2875,24.9525,0.175
2010-12-14 02:00:00,1.16112,0.325,94.725,32.3,24.87,0.1
2010-12-14 03:00:00,1.16112,0.25,94.525,32.35,24.7425,0.125
2010-12-14 04:00:00,1.15404,0.225,93.8,32.3075,24.665,0.1
2010-12-14 05:00:00,1.13988,0.25,93.55,32.77,24.745,0.2
2010-12-14 06:00:00,1.13988,0.25,94.575,32.76,24.77,0.2
2010-12-14 07:00:00,1.13988,0.325,94.9,32.1825,24.6725,0.4
2010-12-14 08:00:00,1.11864,0.25,94,32.1625,24.6275,0.35
2010-12-14 09:00:00,1.12572,0.225,93.4,32.5175,24.66,0.475
2010-12-14 10:00:00,1.11156,0.175,94.6,32.9825,24.7925,0.475
2010-12-14 11:00:00,1.10448,0.1,95.5,31.5025,24.4425,0.475
2010-12-14 12:00:00,1.10448,0.125,96.25,31.3425,24.2975,0.375
2010-12-14 13:00:00,1.0974,0.1,96.05,30.7,24.2925,0.425
2010-12-14 14:00:00,1.10448,0.15,96.55,30.4675,24.4825,0.4
2010-12-14 15:00:00,1.10448,0.375,98.225,29.77,24.625,0.4
2010-12-14 16:00:00,1.09032,0.55,99.825,30.43,24.875,0.425
2010-12-14 17:00:00,1.0974,0.425,99.575,30.2175,24.6225,0.475
2010-12-14 18:00:00,1.08324,0.4,98.125,29.1375,24.39,0.5
2010-12-14 19:00:00,1.07616,0.375,98.675,30.5,24.7025,0.5
2010-12-14 20:00:00,1.07616,0.25,98.175,31.085,24.76,0.45
2010-12-14 21:00:00,1.07616,0.3,97.9,31.85,24.795,0.5
2010-12-14 22:00:00,1.07616,0.275,97.725,31.67,24.7525,0.5
2010-12-14 23:00:00,1.062,0.225,96.925,31.82,24.71,0.5
2010-12-15 00:00:00,1.062,0.275,96.75,32.305,24.725,0.475
2010-12-15 01:00:00,1.04784,0.175,96.925,32.6675,24.6625,0.5
2010-12-15 02:00:00,1.04076,0.2,96.575,32.7925,24.645,0.475
2010-12-15 03:00:00,1.03368,0.2,95.975,33.0675,24.66,0.475
2010-12-15 04:00:00,1.0266,0.125,96.225,32.955,24.635,0.425
2010-12-15 05:00:00,1.01952,0.2,95.55,32.875,24.5525,0.35
2010-12-15 06:00:00,1.01952,0.1,95,32.86,24.4925,0.35
2010-12-15 07:00:00,1.01952,0.075,94.85,32.8225,24.4275,0.4
2010-12-15 08:00:00,1.01952,0.125,94.75,32.545,24.4175,0.5
2010-12-15 09:00:00,1.01952,0.225,93.675,33.22,24.725,0.5
2010-12-15 10:00:00,1.01244,0.25,95.875,32.215,24.58,0.5
2010-12-15 11:00:00,1.01952,0.25,98.2,32.2775,24.64,0.4
2010-12-15 12:00:00,1.01952,0.05,96.45,31.2675,24.2225,0.325
2010-12-15 13:00:00,1.00536,0.15,96.45,30.82,24.16,0.325
2010-12-15 14:00:00,0.9912,0.225,97.475,31.375,24.3525,0.4
2010-12-15 15:00:00,1.01244,0.325,97.45,30.8275,24.325,0.35
2010-12-15 16:00:00,0.9912,0.425,97.6,29.895,24.265,0.475
2010-12-15 17:00:00,0.9912,0.5,98.125,30.735,24.3025,0.475
2010-12-15 18:00:00,0.9912,0.525,98.825,30.9575,24.3825,0.325
2010-12-15 19:00:00,0.97704,0.425,98.55,30.085,24.3225,0.15
2010-12-15 20:00:00,0.96288,0.525,98.175,31.4875,24.4125,0.125
2010-12-15 21:00:00,0.96996,0.475,97.5,31.61,24.445,0.15
2010-12-15 22:00:00,0.96288,0.425,96.625,31.44,24.4325,0.2
2010-12-15 23:00:00,0.96996,0.45,95.55,32.005,24.57,0.325
2010-12-16 00:00:00,0.96288,0.35,95.225,32.455,24.61,0.375
2010-12-16 01:00:00,0.96288,0.15,95.5,32.82,24.635,0.35
2010-12-16 02:00:00,0.96288,0.075,96.5,33.2875,24.6425,0.45
2010-12-16 03:00:00,0.96288,0.025,96.2,33.1975,24.5825,0.475
2010-12-16 04:00:00,0.96288,0.025,96.725,33.17,24.6275,0.475
2010-12-16 05:00:00,0.9558,0,95.5,33.135,24.555,0.45
2010-12-16 06:00:00,0.96288,0.2,95.025,32.645,24.435,0.45
2010-12-16 07:00:00,0.9558,0.225,92.7,31.9075,24.185,0.5
2010-12-16 08:00:00,0.94872,0.25,94.275,32.435,24.2025,0.4
2010-12-16 09:00:00,0.94164,0.075,95.275,32.27,24.1,0.375
2010-12-16 10:00:00,0.94872,0.075,95.375,31.5675,24.0275,0.35
2010-12-16 11:00:00,0.94164,0.075,96.25,30.6575,23.7775,0.425
2010-12-16 12:00:00,0.93456,-0.025,96.925,29.5725,23.99,0.5
2010-12-16 13:00:00,0.93456,0,97.475,30.2075,24.495,0.5
2010-12-16 14:00:00,0.93456,0.05,96.825,30.3425,24.76,0.475
2010-12-16 15:00:00,0.93456,0.35,98.2,30.5925,24.7525,0.475
2010-12-16 16:00:00,0.93456,0.525,99.375,30.445,24.6725,0.475
2010-12-16 17:00:00,0.92748,0.525,99.925,29.9875,24.5125,0.475
2010-12-16 18:00:00,0.91332,0.525,99.9,29.5675,24.4825,0.45
2010-12-16 19:00:00,0.9204,0.525,98.675,31.0275,24.8275,0.45
2010-12-16 20:00:00,0.90624,0.55,96.8,31.8125,24.8525,0.45
2010-12-16 21:00:00,0.90624,0.425,96.5,31.44,24.66,0.425
2010-12-16 22:00:00,0.90624,0.375,95.5,32.4025,24.775,0.45
2010-12-16 23:00:00,0.90624,0.3,95.775,32.02,24.6025,0.4
2010-12-17 00:00:00,0.90624,0.25,96.325,32,24.5825,0.375
2010-12-17 01:00:00,0.90624,0.2,96.95,32.72,24.6975,0.25
2010-12-17 02:00:00,0.90624,0.15,96.975,33.1925,24.68,0.175
2010-12-17 03:00:00,0.89916,0.175,96.85,33.035,24.5475,0.2
2010-12-17 04:00:00,0.89916,0.025,96.7,33.0725,24.455,0.175
2010-12-17 05:00:00,0.885,0.025,96.5,33.175,24.3975,0.2
2010-12-17 06:00:00,0.89916,0,96.4,33.325,24.345,0.225
2010-12-17 07:00:00,0.89916,0.05,96.425,33.675,24.56,0.225
2010-12-17 08:00:00,0.89208,0,96.775,33.27,24.475,0.4
2010-12-17 09:00:00,0.89208,0.025,96.775,33.7175,24.655,0.275
2010-12-17 10:00:00,0.87792,0.025,96.125,32.3875,24.455,0.25
2010-12-17 11:00:00,0.87792,0.125,96.35,31.645,24.145,0.225
2010-12-17 12:00:00,0.87792,0.075,97.675,31.4425,23.975,0.2
2010-12-17 13:00:00,0.87792,0.075,98.425,31.045,24.31,0.25
2010-12-17 14:00:00,0.85668,0.1,99.1,31.26,24.56,0.25
2010-12-17 15:00:00,0.87792,NA,NA,NA,NA,NA
2010-12-17 16:00:00,0.85668,0.5,99.6,31.15,24.5625,0.3
2010-12-17 17:00:00,0.86376,0.35,99.525,30.995,24.4525,0.225
2010-12-17 18:00:00,0.8496,0.35,99.275,30.0225,24.375,0.325
2010-12-17 19:00:00,0.8496,0.425,99.95,30.6175,24.4775,0.3
2010-12-17 20:00:00,0.8496,0.375,99.65,30.95,24.425,0.4
2010-12-17 21:00:00,0.84252,0.4,99.35,31.3475,24.385,0.425
2010-12-17 22:00:00,0.8496,0.45,98.35,32.27,24.5225,0.4
2010-12-17 23:00:00,0.83544,0.375,97.275,32.34,24.505,0.475
2010-12-18 00:00:00,0.83544,0.275,97.425,31.99,24.3475,0.475
2010-12-18 01:00:00,0.83544,0.35,97.125,32.27,24.25,0.45
2010-12-18 02:00:00,0.83544,0.5,96.8,33.54,24.76,0.35
2010-12-18 03:00:00,0.82836,0.625,97.625,33.7,24.845,0.2
2010-12-18 04:00:00,0.82128,0.6,98.025,33.8,24.8675,0.275
2010-12-18 05:00:00,0.82128,0.425,97.9,33.665,24.7875,0.275
2010-12-18 06:00:00,0.82128,0.25,96.75,33.465,24.4225,0.275
2010-12-18 07:00:00,0.82128,-0.075,96.775,33.355,23.9925,0.125
2010-12-18 08:00:00,0.82128,-0.1,96.425,32.5675,24.05,0.175
2010-12-18 09:00:00,0.82128,-0.125,96.775,31.475,24.15,0.175
2010-12-18 10:00:00,0.82128,-0.1,96.125,31.0125,24.1,0.2
2010-12-18 11:00:00,0.82128,0.075,95.75,30.9675,24.1325,0.175
2010-12-18 12:00:00,0.82128,0.025,96.1,30.6525,23.7475,0.15
2010-12-18 13:00:00,0.82128,0.175,97.25,30.0825,23.385,0.3
2010-12-18 14:00:00,0.82128,0.2,97.825,30.5225,23.68,0.45
2010-12-18 15:00:00,0.82128,0.425,98.55,30.87,23.855,0.325
2010-12-18 16:00:00,0.82128,0.4,99.2,30.8525,24.135,0.4
2010-12-18 17:00:00,0.8142,0.275,99.175,30.8375,24.2075,0.5
2010-12-18 18:00:00,0.8142,0.3,100.125,30.4725,24.1025,0.375
2010-12-18 19:00:00,0.80712,0.375,100.3,30.8,24.08,0.3
2010-12-18 20:00:00,0.80712,0.225,99.925,32.5225,24.5175,0.475
2010-12-18 21:00:00,0.8142,0.2,98.6,33.6325,24.815,0.5
2010-12-18 22:00:00,0.80712,0.15,98.8,33.0275,24.6525,0.3
2010-12-18 23:00:00,0.80004,0.2,99,32.1075,24.4575,0.2
2010-12-19 00:00:00,0.80004,0.2,98.775,33.1025,24.6725,0.225
2010-12-19 01:00:00,0.80004,0.1,98.7,32.9275,24.585,0.175
2010-12-19 02:00:00,0.79296,0.175,98.8,33.1425,24.6625,0.125
2010-12-19 03:00:00,0.79296,0.125,98.025,32.775,24.5025,0.125
2010-12-19 04:00:00,0.79296,0.15,98.05,33.3575,24.605,0.2
2010-12-19 05:00:00,0.79296,0.2,97.6,33.34,24.62,0.225
2010-12-19 06:00:00,0.79296,0.15,97.125,33.295,24.575,0.325
